1266,,K2,kilovolt ampere reactive demand,A unit of measure defining the reactive power demand equal to one kilovolt ampere of reactive power.,3.5,,
1267,,K20,reciprocal cubic foot,,2,1/ft³,35.314 66 m⁻³
1268,,K21,cubic foot per degree Fahrenheit,,2,ft³/°F,5.097 033 x 10⁻² m³/K
1269,,K22,cubic foot per day,,2,ft³/d,3.277 413 x 10⁻⁷ m³/s
1270,,K23,cubic foot per psi,,2,ft³/psi,4.107 012 x 10⁻⁶ m³/Pa
1271,D,K24,foot of water,,2,ft H₂O,2.989 067 x 10³  Pa
1272,D,K25,foot of mercury,,2,ft Hg,4.063 666 x 10⁴ Pa
1273,,K26,gallon (UK) per day,,2,gal (UK)/d,5.261 678 x 10⁻⁸ m³/s
1274,,K27,gallon (UK) per hour,,2,gal (UK)/h,1.262 803 x 10⁻⁶ m³/s
1275,,K28,gallon (UK) per second,,2,gal (UK)/s,4.546 09 x 10⁻³ m³/s
1276,,K3,kilovolt ampere reactive hour,A unit of measure defining the accumulated reactive energy equal to one kilovolt ampere of reactive power per hour.,3.5,kvar·h,
1277,,K30,gallon (US liquid) per second,,2,gal (US liq.)/s,3.785 412 x 10⁻³ m³/s
1278,,K31,gram-force per square centimetre,,2,gf/cm²,98.066 5 Pa
1279,,K32,gill (UK) per day,,2,gi (UK)/d,1.644 274 x 10⁻⁵ m³/s
1280,,K33,gill (UK) per hour,,2,gi (UK)/h,3.946 258 x 10⁻⁸ m³/s
1281,,K34,gill (UK) per minute,,2,gi (UK)/min,0.023 677 55 m³/s
1282,,K35,gill (UK) per second,,2,gi (UK)/s,1.420 653 x 10⁻⁴ m³/s
1283,,K36,gill (US) per day,,2,gi (US)/d,1.369 145 x 10⁻⁹ m³/s
1284,,K37,gill (US) per hour,,2,gi (US)/h,3.285 947 x 10⁻⁸ m³/s
1285,,K38,gill (US) per minute,,2,gi (US)/min,1.971 568 x 10⁻⁶ m³/s
1286,,K39,gill (US) per second,,2,gi (US)/s,1.182 941 x 10⁻⁴ m³/s
1287,,K40,standard acceleration of free fall,,2,gn,9.806 65 m/s²
1288,,K41,grain per gallon (US),,2,gr/gal (US),1.711 806 x 10⁻² kg/m³
1289,,K42,horsepower (boiler),,2,boiler hp,9.809 50 x 10³ W
1290,,K43,horsepower (electric),,2,electric hp,746 W
1291,,K45,inch per degree Fahrenheit,,2,in/°F,4.572 x 10⁻² m/K
1292,,K46,inch per psi,,2,in/psi,3.683 959 x 10⁻⁶ m/Pa
1293,,K47,inch per second degree Fahrenheit,,2,(in/s)/°F,4.572 x 10⁻² (m/s)/K
1294,,K48,inch per second psi,,2,(in/s)/psi,3.683 959 x 10⁻⁶ (m/s)/Pa
1295,,K49,reciprocal cubic inch,,2,1/in³,6.102 375 9 x 10⁴ m⁻³
1296,D,K5,kilovolt ampere (reactive),Use kilovar (common code KVR),1S,kvar,10³ V x A
1297,,K50,kilobaud,A unit of signal transmission speed equal to 10³ (1000) signaling events per second.,3.6,kBd,10³ Bd
1298,,K51,kilocalorie (mean),,2,kcal,4.190 02 x 10³ J
1299,,K52,kilocalorie (international table) per hour metre degree Celsius,,2,kcal/(m·h·°C),1.163 J/(m x s x K)
1300,,K53,kilocalorie (thermochemical),,2,kcalth,4.184 x 10³ J
1301,,K54,kilocalorie (thermochemical) per minute,,2,kcalth/min,69.733 33 W
1302,,K55,kilocalorie (thermochemical) per second,,2,kcalth/s,4.184 x 10³ W
1303,,K58,kilomole per hour,,1S,kmol/h,2.777 78 x 10⁻¹ mol/s
1304,,K59,kilomole per cubic metre kelvin,,2,(kmol/m³)/K,10³ (mol/m³)/K
1305,,K6,kilolitre,,1M,kl,m³
1306,,K60,kilomole per cubic metre bar,,2,(kmol/m³)/bar,10⁻² (mol/m³)/Pa
1307,,K61,kilomole per minute,,1S,kmol/min,16.666 7 mol/s
1308,,K62,litre per litre,,1S,l/l,1
1309,,K63,reciprocal litre,,2,1/l,10³ m⁻³
1310,,K64,pound (avoirdupois) per degree Fahrenheit,,2,lb/°F,0.816 466 3 kg/K
1311,,K65,pound (avoirdupois) square foot,,2,lb·ft²,4.214 011 x 10⁻² kg x m²
1312,,K66,pound (avoirdupois) per day,,2,lb/d,5.249 912 x 10⁻⁶ kg/s
1313,,K67,pound per foot hour,,2,lb/(ft·h),4.133 789 x 10⁻⁴ Pa x s
1314,,K68,pound per foot second,,2,lb/(ft·s),1.488 164 Pa x s
1315,,K69,pound (avoirdupois) per cubic foot degree Fahrenheit,,2,(lb/ft³)/°F,28.833 23 (kg/m³)/K
1316,,K70,pound (avoirdupois) per cubic foot psi,,2,(lb/ft³)/psi,2.323 282 x 10⁻³
1317,,K71,pound (avoirdupois) per gallon (UK),,2,lb/gal (UK),99.776 37 kg/m³
1318,,K73,pound (avoirdupois) per hour degree Fahrenheit,,2,(lb/h)/°F,2.267 962 x 10⁻⁴ (kg/s)/K
1319,,K74,pound (avoirdupois) per hour psi,,2,(lb/h)/psi,1.827 445 x 10⁻⁸ (kg/s)/Pa
1320,,K75,pound (avoirdupois) per cubic inch degree Fahrenheit,,2,(lb/in³)/°F,4.982 384 x 10⁴ (kg/m³)/K
1321,,K76,pound (avoirdupois) per cubic inch psi,,2,(lb/in³)/psi,4.014 632 (kg/m³)/Pa
1322,,K77,pound (avoirdupois) per psi,,2,lb/psi,6.578 802 x 10⁻⁵ kg/Pa
1323,,K78,pound (avoirdupois) per minute,,2,lb/min,7.559 873 x 10⁻³ kg/s
1324,,K79,pound (avoirdupois) per minute degree Fahrenheit,,2,lb/(min·°F),1.360 777  x 10⁻² (kg/s)/K
1325,,K80,pound (avoirdupois) per minute psi,,2,(lb/min)/psi,1.096 467 x 10⁻⁶ (kg/s)/Pa
1326,,K81,pound (avoirdupois) per second,,2,lb/s,0.453 592 4 kg/s
1327,,K82,pound (avoirdupois) per second degree Fahrenheit,,2,(lb/s)/°F,0.816 466 3 (kg/s)/K
1328,,K83,pound (avoirdupois) per second psi,,2,(lb/s)/psi,6.578 802 x 10⁻⁵ (kg/s)/Pa
1329,,K84,pound per cubic yard,,2,lb/yd³,0.593 276 4 kg/m³
1330,,K85,pound-force per square foot,,2,lbf/ft²,47.880 26 Pa
1331,,K86,pound-force per square inch degree Fahrenheit,,2,psi/°F,1.241 056 x 10⁴ Pa/K
1332,,K87,psi cubic inch per second,,2,psi·in³/s,0.112 985 Pa x m³/s
1333,,K88,psi litre per second,,2,psi·l/s,6.894 757 Pa x m³/s
1334,,K89,psi cubic metre per second,,2,psi·m³/s,6.894 757  x 10³ Pa x m³/s
1335,,K90,psi cubic yard per second,,2,psi·yd³/s,5.271 420 x 10³ Pa x m³/s
1336,,K91,pound-force second per square foot,,2,lbf·s/ft²,47.880 26 Pa x s
1337,,K92,pound-force second per square inch,,2,lbf·s/in²,6.894 757  x 10³ Pa x s
1338,,K93,reciprocal psi,,2,1/psi,1.450 377 x 10⁻⁴ Pa⁻¹
1339,,K94,quart (UK liquid) per day,,2,qt (UK liq.)/d,1.315 420 x 10⁻⁸ m³/s
1340,,K95,quart (UK liquid) per hour,,2,qt (UK liq.)/h,3.157 008 x 10⁻⁷ m³/s
1341,,K96,quart (UK liquid) per minute,,2,qt (UK liq.)/min,1.894 205 x 10⁻⁵ m³/s
1342,,K97,quart (UK liquid) per second,,2,qt (UK liq.)/s,1.136 523 x 10⁻³ m³/s
1343,,K98,quart (US liquid) per day,,2,qt (US liq.)/d,1.095 316 x 10⁻⁸ m³/s
1344,,K99,quart (US liquid) per hour,,2,qt (US liq.)/h,2.628 758 x 10⁻⁷ m³/s
1345,,KA,cake,A unit of count defining the number of cakes (cake: object shaped into a flat. compact mass).,3.9,,
1346,,KAT,katal,A unit of catalytic activity defining the catalytic activity of enzymes and other catalysts.,1M,kat,s⁻¹ x mol
1347,,KB,kilocharacter,A unit of information equal to 10³ (1000) characters.,3.9,,
1348,,KBA,kilobar,,1M,kbar,10⁸ Pa
1349,,KCC,kilogram of choline chloride,A unit of mass equal to one thousand grams of choline chloride.,3.1,kg C₅ H₁₄ClNO,
1350,X,KD,kilogram decimal,,3.9,,
1351,,KDW,kilogram drained net weight,A unit of mass defining the net number of kilograms of a product. disregarding the liquid content of the product.,3.1,kg/net eda,
1352,,KEL,kelvin,Refer ISO 80000-5 (Quantities and units — Part 5: Thermodynamics),1,K,K
1353,X,KF,kilopacket,,3.9,,
1354,X,KG,keg,Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction. 1st sheet).,3.3,,
1355,,KGM,kilogram,A unit of mass equal to one thousand grams.,1,kg,kg
1356,,KGS,kilogram per second,,1,kg/s,kg/s
1357,,KHY,kilogram of hydrogen peroxide,A unit of mass equal to one thousand grams of hydrogen peroxide.,3.1,kg H₂O₂,
1358,,KHZ,kilohertz,,1S,kHz,10³ Hz
1359,,KI,kilogram per millimetre width,,3.1,,10³ kg/m
1360,,KIC,kilogram. including container,A unit of mass defining the number of kilograms of a product. including its container.,3.1,,
1361,,KIP,kilogram. including inner packaging,A unit of mass defining the number of kilograms of a product. including its inner packaging materials.,3.1,,
1362,,KJ,kilosegment,A unit of information equal to 10³ (1000) segments.,3.6,,
1363,,KJO,kilojoule,,1S,kJ,10³ J
1364,,KL,kilogram per metre,,1,kg/m,kg/m
1365,,KLK,lactic dry material percentage,A unit of proportion defining the percentage of dry lactic material in a product.,3.5,,
1366,,KLX,kilolux,A unit of illuminance equal to one thousand lux.,1M,klx,10³ cd x sr / m²
1367,,KMA,kilogram of methylamine,A unit of mass equal to one thousand grams of methylamine.,3.1,kg met.am.,
1368,,KMH,kilometre per hour,,1S,km/h,0.277 778 m/s
1369,,KMK,square kilometre,,1S,km²,10⁶ m²
1370,,KMQ,kilogram per cubic metre,A unit of weight expressed in kilograms of a substance that fills a volume of one cubic metre.,1,kg/m³,kg/m³
1371,,KMT,kilometre,,1S,km,10³ m
1372,,KNI,kilogram of nitrogen,A unit of mass equal to one thousand grams of nitrogen.,3.1,kg N,
1373,,KNM,kilonewton per square metre,Pressure expressed in kN/m2.,1S,kN/m2,103pascal
1374,,KNS,kilogram named substance,A unit of mass equal to one kilogram of a named substance.,3.1,,
1375,,KNT,knot,,1,kn,0.514 444 m/s
1376,,KO,milliequivalence caustic potash per gram of product,A unit of count defining the number of milligrams of potassium hydroxide per gram of product as a measure of the concentration of potassium hydroxide in the product.,3.9,,
1377,,KPA,kilopascal,,1S,kPa,10³ Pa
1378,,KPH,kilogram of potassium hydroxide (caustic potash),A unit of mass equal to one thousand grams of potassium hydroxide (caustic potash).,3.1,kg KOH,
1379,,KPO,kilogram of potassium oxide,A unit of mass equal to one thousand grams of potassium oxide.,3.1,kg K₂O,
1380,,KPP,kilogram of phosphorus pentoxide (phosphoric anhydride),A unit of mass equal to one thousand grams of phosphorus pentoxide phosphoric anhydride.,3.1,,
1381,,KR,kiloroentgen,,2,kR,2.58 x 10⁻¹ C/kg
1382,X,KS,thousand pound per square inch,,3.8,,
1383,,KSD,kilogram of substance 90 % dry,A unit of mass equal to one thousand grams of a named substance that is 90% dry.,3.1,kg 90 % sdt,
1384,,KSH,kilogram of sodium hydroxide (caustic soda),A unit of mass equal to one thousand grams of sodium hydroxide (caustic soda).,3.1,kg NaOH,
1385,,KT,kit,A unit of count defining the number of kits (kit: tub. barrel or pail).,3.2,,
1386,X,KTM,kilometre,,1S,km,10³ m
1387,,KTN,kilotonne,,1M,kt,10⁶ kg
1388,,KUR,kilogram of uranium,A unit of mass equal to one thousand grams of uranium.,3.1,kg U,
1389,,KVA,kilovolt - ampere,,1S,kV·A,10³ V x A
1390,,KVR,kilovar,,1S,kvar,10³ V x A
1391,,KVT,kilovolt,,1S,kV,10³ V
1392,,KW,kilogram per millimetre,,1M,kg/mm,10³ kg/m
1393,,KWH,kilowatt hour,,1S,kW·h,3.6 x 10⁶ J
1394,,KWO,kilogram of tungsten trioxide,A unit of mass equal to one thousand grams of tungsten trioxide.,3.1,kg WO₃,
1395,,KWT,kilowatt,,1S,kW,10³ W
1396,,KX,millilitre per kilogram,,1M,ml/kg,10⁻⁶ m³/kg
1397,,L10,quart (US liquid) per minute,,2,qt (US liq.)/min,1.577 255 x 10⁻⁵ m³/s
1398,,L11,quart (US liquid) per second,,2,qt (US liq.)/s,9.463 529 x 10⁻⁴ m³/s
1399,,L12,metre per second kelvin,,2,(m/s)/K,(m/s)/K
1400,,L13,metre per second bar,,2,(m/s)/bar,10⁻⁵ (m/s)/Pa
1401,,L14,square metre hour degree Celsius per kilocalorie (international table),,2,m²·h·°C/kcal,0.859 845 2 m² x s x K/J
1402,,L15,millipascal second per kelvin,,2,mPa·s/K,10⁻³ Pa x s/K
1403,,L16,millipascal second per bar,,2,mPa·s/bar,10⁻⁸ s
1404,,L17,milligram per cubic metre kelvin,,2,(mg/m³)/K,10⁻⁶ (kg/m³)/K
1405,,L18,milligram per cubic metre bar,,2,(mg/m³)/bar,10⁻¹¹ (kg/m³)/Pa
1406,,L19,millilitre per litre,,1S,ml/l,10⁻³
1407,,L2,litre per minute,,1M,l/min,1.666 67 x 10⁻⁵ m³/s
1408,,L20,reciprocal cubic millimetre,,1S,1/mm³,10⁹ m⁻³
1409,,L21,cubic millimetre per cubic metre,,1S,mm³/m³,10⁹
1410,,L23,mole per hour,,1S,mol/h,2.777 78 x 10⁻⁴ mol/s
1411,,L24,mole per kilogram kelvin,,2,(mol/kg)/K,(mol/kg)/K
1412,,L25,mole per kilogram bar,,2,(mol/kg)/bar,10⁻⁵ (mol/kg)/Pa
1413,,L26,mole per litre kelvin,,2,(mol/l)/K,10³ (mol/m³)/K
1414,,L27,mole per litre bar,,2,(mol/l)/bar,10⁻² (mol/m³)/Pa
1415,,L28,mole per cubic metre kelvin,,2,(mol/m³)/K,(mol/m³)/K
1416,,L29,mole per cubic metre bar,,2,(mol/m³)/bar,10⁻⁵ (mol/m³)/Pa
1417,,L30,mole per minute,,1S,mol/min,1.666 67 x 10⁻² mol/s
1418,,L31,milliroentgen aequivalent men,,2,mrem,10⁻⁵ Sv
1419,,L32,nanogram per kilogram,,1S,ng/kg,10⁻¹²
1420,,L33,ounce (avoirdupois) per day,,2,oz/d,3.281 194 x 10⁻⁷kg/s
1421,,L34,ounce (avoirdupois) per hour,,2,oz/h,7.874 867 x 10⁻⁶ kg/s
1422,,L35,ounce (avoirdupois) per minute,,2,oz/min,4.724 92 x 10⁻⁴ kg/s
1423,,L36,ounce (avoirdupois) per second,,2,oz/s,2.834 952 x 10⁻² kg/s
1424,,L37,ounce (avoirdupois) per gallon (UK),,2,oz/gal (UK),6.236 023 kg/m³
1425,,L38,ounce (avoirdupois) per gallon (US),,2,oz/gal (US),7.489 152 kg/m³
1426,,L39,ounce (avoirdupois) per cubic inch,,2,oz/in³,1.729 994 x 10³ kg/m³
1427,,L40,ounce (avoirdupois)-force,,2,ozf,0.278 013 9 N
1428,,L41,ounce (avoirdupois)-force inch,,2,ozf·in,7.061 552 x 10⁻³ N x m
1429,,L42,picosiemens per metre,,2,pS/m,10⁻¹² S/m
1430,,L43,peck (UK),,2,pk (UK),9.092 181 x 10⁻³ m³
1431,,L44,peck (UK) per day,,2,pk (UK)/d,1.052 336 x 10⁻⁷ m³/s
1432,,L45,peck (UK) per hour,,2,pk (UK)/h,2.525 606 x 10⁻⁶ m³/s
1433,,L46,peck (UK) per minute,,2,pk (UK)/min,1.515 363 5 x 10⁻⁴ m³/s
1434,,L47,peck (UK) per second,,2,pk (UK)/s,9.092 181 x 10⁻³ m³/s
1435,,L48,peck (US dry) per day,,2,pk (US dry)/d,1.019 649 x 10⁻⁷ m³/s
1436,,L49,peck (US dry) per hour,,2,pk (US dry)/h,2.447 158 x 10⁻⁶ m³/s
1437,,L50,peck (US dry) per minute,,2,pk (US dry)/min,1.468 295 x 10⁻⁴ m³/s
1438,,L51,peck (US dry) per second,,2,pk (US dry)/s,8.809 768 x 10⁻³ m³/s
1439,,L52,psi per psi,,2,psi/psi,1
1440,,L53,pint (UK) per day,,2,pt (UK)/d,6.577 098 x 10⁻⁹ m³/s
1441,,L54,pint (UK) per hour,,2,pt (UK)/h,1.578 504 x 10⁻⁷ m³/s
1442,,L55,pint (UK) per minute,,2,pt (UK)/min,9.471 022 x 10⁻⁶ m³/s
1443,,L56,pint (UK) per second,,2,pt (UK)/s,5.682 613 x 10⁻⁴ m³/s
1444,,L57,pint (US liquid) per day,,2,pt (US liq.)/d,5.476 580 x 10⁻⁹ m³/s
1445,,L58,pint (US liquid) per hour,,2,pt (US liq.)/h,1.314 379 x 10⁻⁷ m³/s
1446,,L59,pint (US liquid) per minute,,2,pt (US liq.)/min,7.886 275 x 10⁻⁶ m³/s
1447,,L60,pint (US liquid) per second,,2,pt (US liq.)/s,4.731 765 x 10⁻⁴ m³/s
1448,X,L61,pint (US dry),Use dry pint (common code PTD),2,pt (US dry),5.506 105 x 10⁻⁴ m³
1449,X,L62,quart (US dry),Use dry quart (US) (common code QTD),2,qt (US dry),1.101 221 x 10⁻³ m³
1450,,L63,slug per day,,2,slug/d,1.689 109 x 10⁻⁴ kg/s
1451,,L64,slug per foot second,,2,slug/(ft·s),47.880 26 Pa x s
1452,,L65,slug per cubic foot,,2,slug/ft³,5.153 788 x 10² kg/m³
1453,,L66,slug per hour,,2,slug/h,4.053 861 x 10⁻³ kg/s
1454,,L67,slug per minute,,2,slug/min,0.243 231 7 kg/s
1455,,L68,slug per second,,2,slug/s,14.593 90 kg/s
1456,,L69,tonne per kelvin,,2,t/K,10³ kg/K
1457,,L70,tonne per bar,,2,t/bar,10⁻² kg/Pa
1458,,L71,tonne per day,,2,t/d,1.157 41 x 10⁻² kg/s
1459,,L72,tonne per day kelvin,,2,(t/d)/K,1.157 41 x 10⁻² (kg/s)/K
1460,,L73,tonne per day bar,,2,(t/d)/bar,1.157 41 x 10⁻⁷ (kg/s)/Pa
1461,,L74,tonne per hour kelvin,,2,(t/h)/K,2.777 78 x 10⁻¹ (kg/s)/K
1462,,L75,tonne per hour bar,,2,(t/h)/bar,2.777 78 x 10⁻⁶ (kg/s)/Pa
1463,,L76,tonne per cubic metre kelvin,,2,(t/m³)/K,10³ (kg/m³)/K
1464,,L77,tonne per cubic metre bar,,2,(t/m³)/bar,10⁻² (kg/m³)/Pa
1465,,L78,tonne per minute,,2,t/min,16.666 7 kg/s
1466,,L79,tonne per minute kelvin,,2,(t/min)/K,16.666 7 (kg/s)/K
1467,,L80,tonne per minute bar,,2,(t/min)/bar,1.666 67 x 10⁻⁴ (kg/s)/Pa
1468,,L81,tonne per second,,2,t/s,10³ kg/s
1469,,L82,tonne per second kelvin,,2,(t/s)/K,10³ (kg/s)/K
1470,,L83,tonne per second bar,,2,(t/s)/bar,10⁻² (kg/s)/Pa
1471,,L84,ton (UK shipping),,2,British shipping ton,1.189 3 m³
1472,,L85,ton long per day,,2,ton (UK)/d,1.175 980 x 10⁻² kg/s
1473,,L86,ton (US shipping),,2,(US) shipping ton,1.132 6 m³
1474,,L87,ton short per degree Fahrenheit,,2,ton (US)/°F,1.632 932 x 10³ kg/K
1475,,L88,ton short per day,,2,ton (US)/d,1.049 982 x 10⁻² kg/s
1476,,L89,ton short per hour degree Fahrenheit,,2,ton (US)/(h·°F),0.453 592 2 kg/s x K
1477,,L90,ton short per hour psi,,2,(ton (US)/h)/psi,3.654 889 x 10⁻⁵ (kg/s)/Pa
1478,,L91,ton short per psi,,2,ton (US)/psi,0.131 576
1479,,L92,ton (UK long) per cubic yard,,2,ton.l/yd³ (UK),1.328 939 x 10³ kg/m³
1480,,L93,ton (US short) per cubic yard,,2,ton.s/yd³ (US),1.186 553 x 10³ kg/m³
1481,,L94,ton-force (US short),,2,ton.sh-force,8.896 443 x 10³ N
1482,,L95,common year,,2,y (365 days),3.153 6 x 10⁷ s
1483,,L96,sidereal year,,2,y (sidereal),3.155 815 x 10⁷ s
1484,,L98,yard per degree Fahrenheit,,2,yd/°F,1.645 92 m/K
1485,,L99,yard per psi,,2,yd/psi,1.326 225 x 10⁻⁴ m/Pa
1486,,LA,pound per cubic inch,,2,lb/in³,2.767 990 x 10⁴ kg/m³
1487,,LAC,lactose excess percentage,A unit of proportion defining the percentage of lactose in a product that exceeds a defined percentage level.,3.5,,
1488,,LBR,pound,,2,lb,0.453 592 37 kg
1489,,LBT,troy pound (US),,3.5,,373.241 7 g
1490,X,LC,linear centimetre,,3.1,,
1491,,LD,litre per day,,1M,l/d,1.157 41 x 10⁻⁸ m³/s
1492,X,LE,lite,,3.9,,
1493,,LEF,leaf,A unit of count defining the number of leaves.,3.5,,
1494,,LF,linear foot,A unit of count defining the number of feet (12-inch) in length of a uniform width object.,3.1,,
1495,,LH,labour hour,A unit of time defining the number of labour hours.,3.1,,
1496,X,LI,linear inch,,3.1,,
1497,X,LJ,large spray,,3.9,,
1498,,LK,link,A unit of distance equal to 0.01 chain.,3.9,,
1499,,LM,linear metre,A unit of count defining the number of metres in length of a uniform width object.,3.1,,
1500,,LN,length,A unit of distance defining the linear extent of an item measured from end to end.,3.9,,
1501,,LO,lot  [unit of procurement],A unit of count defining the number of lots (lot: a collection of associated items).,3.9,,
1502,,LP,liquid pound,A unit of mass defining the number of pounds of a liquid substance.,3.1,,
1503,,LPA,litre of pure alcohol,A unit of volume equal to one litre of pure alcohol.,3.1,,
1504,,LR,layer,A unit of count defining the number of layers.,3.9,,
1505,,LS,lump sum,A unit of count defining the number of whole or a complete monetary amounts.,3.9,,
1506,,LTN,ton (UK) or long ton (US),Synonym: gross ton (2240 lb),2,ton (UK),1.016 047 x 10³ kg
1507,,LTR,litre,,1,l,10⁻³ m³
1508,,LUB,metric ton. lubricating oil,A unit of mass defining the number of metric tons of lubricating oil.,3.1,,
1509,,LUM,lumen,,1,lm,cd x sr
1510,,LUX,lux,,1,lx,cd x sr / m²
1511,X,LX,linear yard per pound,,3.1,,
1512,,LY,linear yard,A unit of count defining the number of 36-inch units in length of a uniform width object.,3.1,,
1513,X,M0,magnetic tape,,3.6,,
1514,,M1,milligram per litre,,1M,mg/l,10⁻³ kg/m³
1515,,M10,reciprocal cubic yard,,2,1/yd³,1.307 951 m⁻³
1516,,M11,cubic yard per degree Fahrenheit,,2,yd³/°F,1.376 199 m³/K
1517,,M12,cubic yard per day,,2,yd³/d,8.849 015 x 10⁻⁶ m³/s
1518,,M13,cubic yard per hour,,2,yd³/h,2.123 764 x 10⁻⁴ m³/s
1519,,M14,cubic yard per psi,,2,yd³/psi,1.108 893 x 10⁻⁴ m³/Pa
1520,,M15,cubic yard per minute,,2,yd³/min,1.274 258 x 10⁻² m³/s
1521,,M16,cubic yard per second,,2,yd³/s,0.764 554 9 m³/s
1522,,M17,kilohertz metre,,2,kHz·m,10³ Hz x m
1523,,M18,gigahertz metre,,2,GHz·m,10⁹ Hz x m
1524,,M19,Beaufort,An empirical measure for describing wind speed based mainly on observed sea conditions. The Beaufort scale indicates the wind speed by numbers that typically range from 0 for calm. to 12 for hurricane.,3,Bft,
1525,,M20,reciprocal megakelvin or megakelvin to the power minus one,,2,1/MK,10⁻⁶ K⁻¹
1526,,M21,reciprocal kilovolt - ampere reciprocal hour,,2,1/kVAh,2.777 778 x 10⁻⁷ (V x A x s)⁻¹
1527,,M22,millilitre per square centimetre minute,,2,(ml/min)/cm²,2.777 778 x 10⁻⁶  (m³/s)/m²
1528,,M23,newton per centimetre,,1M,N/cm,10² N/m
1529,,M24,ohm kilometre,,1M,Ω·km,10³ Ω x m
1530,,M25,percent per degree Celsius,A unit of proportion. equal to 0.01. in relation to a temperature of one degree.,3.7,%/°C,10⁻² °C⁻¹
1531,,M26,gigaohm per metre,,2,GΩ/m,10⁹ Ω/m
1532,,M27,megahertz metre,,2,MHz·m,10⁶ Hz x m
1533,,M29,kilogram per kilogram,,1S,kg/kg,1
1534,,M30,reciprocal volt - ampere reciprocal second,,1S,1/(V·A·s),(V x A x s)⁻¹
1535,,M31,kilogram per kilometre,,1S,kg/km,10⁻³ kg/m
1536,,M32,pascal second per litre,,2,Pa·s/l,10³ Pa x s/m³
1537,,M33,millimole per litre,,1S,mmol/l,mol/m³
1538,,M34,newton metre per square metre,,1S,N·m/m²,N x m/m²
1539,,M35,millivolt - ampere,,1S,mV·A,10⁻³ V x A
1540,,M36,30-day month,A unit of count defining the number of months expressed in multiples of 30 days. one day equals 24 hours.,3.7,mo (30 days),2.592 000 x 10⁶ s
1541,,M37,actual/360,A unit of count defining the number of years expressed in multiples of 360 days. one day equals 24 hours.,3.7,y (360 days),3.110 400 0 x 10⁷ s
1542,,M38,kilometre per second squared,1000-fold of the SI base unit metre divided by the power of the SI base unit second by exponent 2.,1M,km/s²,10³ m/s²
1543,,M39,centimetre per second squared,0.01-fold of the SI base unit metre divided by the power of the SI base unit second by exponent 2.,1M,cm/s²,10⁻² m/s²
1544,,M4,monetary value,A unit of measure expressed as a monetary amount.,3.9,,
1545,,M40,yard per second squared,Unit of the length according to the Anglo-American and Imperial system of units divided by the power of the SI base unit second by exponent 2.,2,yd/s²,9.144 x 10⁻¹ m/s²
1546,,M41,millimetre per second squared,0.001-fold of the SI base unit metre divided by the power of the SI base unit second by exponent 2.,1M,mm/s²,10⁻³ m/s²
1547,,M42,mile (statute mile) per second squared,Unit of the length according to the Imperial system of units divided by the power of the SI base unit second by exponent 2.,2,mi/s²,1.609 344 x 10³ m/s²
1548,,M43,mil,Unit to indicate an angle at military zone. equal to the 6400th part of the full circle of the 360° or 2·p·rad.,2,mil,9.817 477  x 10⁻⁴ rad
1549,,M44,revolution,Unit to identify an angle of the full circle of 360° or 2·p·rad (Refer ISO/TC12 SI Guide).,2,rev,6.283 185 rad
1550,,M45,degree [unit of angle] per second squared,360 part of a full circle divided by the power of the SI base unit second and the exponent 2.,1M,°/s²,1.745 329 x 10⁻² rad / s
1551,,M46,revolution per minute ,Unit of the angular velocity.,2,r/min,0.104 719 8 rad/s
1552,,M47,circular mil ,Unit of an area. of which the size is given by a diameter of length of 1 mm (0.001 in) based on the formula: area = p·(diameter/2)².,2,cmil,5.067 075 x 10⁻¹⁰ m²
1553,,M48,square mile (based on U.S. survey foot) ,Unit of the area. which is mainly common in the agriculture and forestry.,2,mi² (US survey),2.589 998 x 10⁶ m²
1554,,M49,chain (based on U.S. survey foot),Unit of the length according the Anglo-American system of units.,2,ch (US survey) ,2.011684 x 10 m
1555,,M5,microcurie,,2S,µCi,3.7 x 10⁴ Bq
1556,,M50,furlong,Unit commonly used in Great Britain at rural distances: 1 furlong = 40 rods = 10 chains (UK) = 1/8 mile = 1/10 furlong = 220 yards = 660 foot.,2,fur,2.011 68 x 10² m
1557,,M51,foot (U.S. survey) ,Unit commonly used in the United States for ordnance survey.,2,ft (US survey) ,3.048 006 x 10⁻¹ m
1558,,M52,mile (based on U.S. survey foot) ,Unit commonly used in the United States for ordnance survey.,2,mi (US survey) ,1.609347 x 10³ m
1559,,M53,metre per pascal,SI base unit metre divided by the derived SI unit pascal.,1M,m/Pa,kg⁻¹ x m² x s²
1560,,M55,metre per radiant,Unit of the translation factor for implementation from rotation to linear movement.,1S,m/rad,m/rad
1561,,M56,shake,Unit for a very short period.,2,shake,10⁻⁸ s
1562,,M57,mile per minute ,Unit of velocity from the Imperial system of units.,2,mi/min,26.822 4 m/s
1563,,M58,mile per second ,Unit of the velocity from the Imperial system of units.,2,mi/s,1.609 344 x 10³ m/s
1564,,M59,metre per second pascal,SI base unit meter divided by the product of SI base unit second and the derived SI unit pascal.,1S,(m/s)/Pa,m² x kg⁻¹ x s
1565,,M60,metre per hour,SI base unit metre divided by the unit hour.,2,m/h,2.777 78 x 10⁻⁴ m/s
1566,,M61,inch per year,Unit of the length according to the Anglo-American and Imperial system of units divided by the unit common year with 365 days.,2,in/y,8.048 774 x 10⁻¹⁰ m/s
